current_state,year,population,same_house,same_state,from_different_state_Total,abroad_Total,from,number_of_people,population_change
Tennessee,2019,6754461,5782145,755183,196765,20368,Wyoming,46,61525.0
Tennessee,2019,6754461,5782145,755183,196765,20368,abroad_PuertoRico,24,61525.0
Tennessee,2019,6754461,5782145,755183,196765,20368,abroad_USIslandArea,255,61525.0
Tennessee,2019,6754461,5782145,755183,196765,20368,abroad_ForeignCountry,20089,61525.0
Texas,2010,24899075,20500156,3740344,486558,172017,Alabama,8636,0
Texas,2010,24899075,20500156,3740344,486558,172017,Alaska,11613,0
Texas,2010,24899075,20500156,3740344,486558,172017,Arizona,16521,0
Texas,2010,24899075,20500156,3740344,486558,172017,Arkansas,15251,0
Texas,2010,24899075,20500156,3740344,486558,172017,California,68959,0
Texas,2010,24899075,20500156,3740344,486558,172017,Colorado,16361,0
Texas,2010,24899075,20500156,3740344,486558,172017,Connecticut,924,0
Texas,2010,24899075,20500156,3740344,486558,172017,Delaware,704,0
Texas,2010,24899075,20500156,3740344,486558,172017,District of Columbia ,460,0
Texas,2010,24899075,20500156,3740344,486558,172017,Florida,26668,0
Texas,2010,24899075,20500156,3740344,486558,172017,Georgia,16671,0
Texas,2010,24899075,20500156,3740344,486558,172017,Hawaii,3718,0
Texas,2010,24899075,20500156,3740344,486558,172017,Idaho,2033,0
Texas,2010,24899075,20500156,3740344,486558,172017,Illinois,20169,0
Texas,2010,24899075,20500156,3740344,486558,172017,Indiana,6985,0
Texas,2010,24899075,20500156,3740344,486558,172017,Iowa,3946,0
Texas,2010,24899075,20500156,3740344,486558,172017,Kansas,11598,0
Texas,2010,24899075,20500156,3740344,486558,172017,Kentucky,5153,0
Texas,2010,24899075,20500156,3740344,486558,172017,Louisiana,31149,0
Texas,2010,24899075,20500156,3740344,486558,172017,Maine,1318,0
Texas,2010,24899075,20500156,3740344,486558,172017,Maryland,4724,0
Texas,2010,24899075,20500156,3740344,486558,172017,Massachusetts,7139,0
Texas,2010,24899075,20500156,3740344,486558,172017,Michigan,13775,0
Texas,2010,24899075,20500156,3740344,486558,172017,Minnesota,6088,0
Texas,2010,24899075,20500156,3740344,486558,172017,Mississippi,7773,0
Texas,2010,24899075,20500156,3740344,486558,172017,Missouri,12061,0
Texas,2010,24899075,20500156,3740344,486558,172017,Montana,1027,0
Texas,2010,24899075,20500156,3740344,486558,172017,Nebraska,4893,0
Texas,2010,24899075,20500156,3740344,486558,172017,Nevada,8324,0
Texas,2010,24899075,20500156,3740344,486558,172017,New Hampshire,1067,0
Texas,2010,24899075,20500156,3740344,486558,172017,New Jersey,7058,0
Texas,2010,24899075,20500156,3740344,486558,172017,New Mexico,11752,0
Texas,2010,24899075,20500156,3740344,486558,172017,New York,16624,0
Texas,2010,24899075,20500156,3740344,486558,172017,North Carolina,12183,0
Texas,2010,24899075,20500156,3740344,486558,172017,North Dakota,2452,0
Texas,2010,24899075,20500156,3740344,486558,172017,Ohio,8317,0
Texas,2010,24899075,20500156,3740344,486558,172017,Oklahoma,22969,0
Texas,2010,24899075,20500156,3740344,486558,172017,Oregon,4373,0
Texas,2010,24899075,20500156,3740344,486558,172017,Pennsylvania,7161,0
Texas,2010,24899075,20500156,3740344,486558,172017,Rhode Island,975,0
Texas,2010,24899075,20500156,3740344,486558,172017,South Carolina,5249,0
Texas,2010,24899075,20500156,3740344,486558,172017,South Dakota,1936,0
Texas,2010,24899075,20500156,3740344,486558,172017,Tennessee,13044,0
Texas,2010,24899075,20500156,3740344,486558,172017,Texas,0,0
Texas,2010,24899075,20500156,3740344,486558,172017,Utah,4123,0
Texas,2010,24899075,20500156,3740344,486558,172017,Vermont,52,0
Texas,2010,24899075,20500156,3740344,486558,172017,Virginia,13713,0
Texas,2010,24899075,20500156,3740344,486558,172017,Washington,8847,0
Texas,2010,24899075,20500156,3740344,486558,172017,West Virginia,2221,0
Texas,2010,24899075,20500156,3740344,486558,172017,Wisconsin,5927,0
Texas,2010,24899075,20500156,3740344,486558,172017,Wyoming,1874,0
Texas,2010,24899075,20500156,3740344,486558,172017,abroad_PuertoRico,4180,0
Texas,2010,24899075,20500156,3740344,486558,172017,abroad_USIslandArea,843,0
Texas,2010,24899075,20500156,3740344,486558,172017,abroad_ForeignCountry,166994,0
Texas,2011,25327104,20984855,3648260,514726,179263,Alabama,8747,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,Alaska,6670,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,Arizona,20073,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,Arkansas,16461,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,California,58992,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,Colorado,19126,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,Connecticut,2927,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,Delaware,884,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,District of Columbia ,2276,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,Florida,35777,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,Georgia,17401,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,Hawaii,6106,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,Idaho,4379,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,Illinois,15064,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,Indiana,10265,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,Iowa,3236,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,Kansas,12766,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,Kentucky,6616,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,Louisiana,25513,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,Maine,1357,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,Maryland,9443,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,Massachusetts,5035,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,Michigan,15654,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,Minnesota,7691,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,Mississippi,6048,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,Missouri,13473,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,Montana,537,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,Nebraska,3837,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,Nevada,7793,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,New Hampshire,459,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,New Jersey,7578,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,New Mexico,15225,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,New York,26155,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,North Carolina,14956,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,North Dakota,809,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,Ohio,12315,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,Oklahoma,19302,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,Oregon,3743,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,Pennsylvania,9107,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,Rhode Island,1297,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,South Carolina,4075,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,South Dakota,1486,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,Tennessee,10788,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,Texas,0,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,Utah,5234,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,Vermont,349,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,Virginia,13231,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,Washington,15325,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,West Virginia,663,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,Wisconsin,5982,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,Wyoming,2500,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,abroad_PuertoRico,5225,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,abroad_USIslandArea,710,428029.0
Texas,2011,25327104,20984855,3648260,514726,179263,abroad_ForeignCountry,173328,428029.0
Texas,2012,25711791,21354247,3656070,507752,193722,Alabama,9993,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,Alaska,6759,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,Arizona,18908,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,Arkansas,13781,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,California,62702,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,Colorado,16616,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,Connecticut,2769,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,Delaware,181,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,District of Columbia ,1189,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,Florida,31259,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,Georgia,20362,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,Hawaii,5040,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,Idaho,2387,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,Illinois,19672,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,Indiana,8264,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,Iowa,4934,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,Kansas,12699,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,Kentucky,6040,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,Louisiana,29348,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,Maine,1293,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,Maryland,4969,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,Massachusetts,4813,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,Michigan,9501,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,Minnesota,2803,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,Mississippi,6402,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,Missouri,12319,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,Montana,1813,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,Nebraska,4794,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,Nevada,8266,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,New Hampshire,761,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,New Jersey,6797,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,New Mexico,16762,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,New York,20274,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,North Carolina,22660,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,North Dakota,989,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,Ohio,8728,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,Oklahoma,26284,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,Oregon,3827,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,Pennsylvania,10449,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,Rhode Island,1763,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,South Carolina,4470,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,South Dakota,1264,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,Tennessee,10368,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,Texas,0,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,Utah,4610,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,Vermont,113,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,Virginia,17734,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,Washington,11630,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,West Virginia,1729,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,Wisconsin,4192,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,Wyoming,2472,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,abroad_PuertoRico,4435,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,abroad_USIslandArea,1455,384687.0
Texas,2012,25711791,21354247,3656070,507752,193722,abroad_ForeignCountry,187832,384687.0
Texas,2013,26087349,21658382,3695565,548034,185368,Alabama,8404,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,Alaska,7252,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,Arizona,19224,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,Arkansas,16844,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,California,66318,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,Colorado,18979,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,Connecticut,2129,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,Delaware,679,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,District of Columbia ,1435,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,Florida,32619,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,Georgia,19988,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,Hawaii,5694,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,Idaho,1811,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,Illinois,28900,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,Indiana,10255,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,Iowa,4033,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,Kansas,9225,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,Kentucky,5496,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,Louisiana,29042,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,Maine,1053,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,Maryland,10564,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,Massachusetts,5391,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,Michigan,9969,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,Minnesota,6721,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,Mississippi,7023,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,Missouri,13310,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,Montana,649,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,Nebraska,3947,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,Nevada,9526,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,New Hampshire,1449,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,New Jersey,8689,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,New Mexico,22695,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,New York,19935,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,North Carolina,14589,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,North Dakota,1062,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,Ohio,11290,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,Oklahoma,29169,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,Oregon,4362,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,Pennsylvania,10205,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,Rhode Island,1254,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,South Carolina,7217,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,South Dakota,1290,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,Tennessee,14363,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,Texas,0,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,Utah,5684,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,Vermont,0,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,Virginia,14313,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,Washington,11124,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,West Virginia,1578,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,Wisconsin,6646,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,Wyoming,4640,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,abroad_PuertoRico,3656,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,abroad_USIslandArea,1782,375558.0
Texas,2013,26087349,21658382,3695565,548034,185368,abroad_ForeignCountry,179930,375558.0
Texas,2014,26588600,22151594,3681042,538572,217392,Alabama,6437,501251.0
Texas,2014,26588600,22151594,3681042,538572,217392,Alaska,8487,501251.0
Texas,2014,26588600,22151594,3681042,538572,217392,Arizona,18001,501251.0
Texas,2014,26588600,22151594,3681042,538572,217392,Arkansas,11926,501251.0
Texas,2014,26588600,22151594,3681042,538572,217392,California,63591,501251.0
Texas,2014,26588600,22151594,3681042,538572,217392,Colorado,18277,501251.0
Texas,2014,26588600,22151594,3681042,538572,217392,Connecticut,3110,501251.0
Texas,2014,26588600,22151594,3681042,538572,217392,Delaware,1411,501251.0
Texas,2014,26588600,22151594,3681042,538572,217392,District of Columbia ,1266,501251.0
